Transaction_ID,Date,Store,Branch_ID,Sales_Channel,Product_ID,Product_Category,Product_Name,Brand,Unit_Cost,Unit_Price,Units_Sold,Revenue,Cost_of_Sales,Profit,Discount_Applied,Payment_Method,Transaction_Time,Customer_ID,Customer_Name,Gender,Age,Marital_Status,Occupation,Income_Level,Customer_Segment,Loyalty_Score,Stock_Available,Reorder_Level,Supplier,Restock_Frequency,Promotion_Type,Campaign_Name,Campaign_Spend,Customer_Response,Ad_Channel,Month,Year,Quarter,Weekday,Holiday_Period,Repeat_Purchase,Satisfaction_Score,Computed_Revenue,Region
T1667,2023-08-01,Kano,KA010,Online,P7621,Fashion,Jeans,Nike,34149.47529538503,45746.20803802164,5,228731.0401901082,170747.37647692516,57983.66371318305,0,POS,19:26:36,C9167,Aisha Agina,F,29.0,Single,Civil Servant,High,VIP,53.0,27,36,FashionBase Ltd,7,None,NaijaDeals,719522,Yes,Social Media,August,2023,Q3,Tuesday,False,True,4.7,4753.08,North-West
T1668,2023-07-22,Enugu,EN007,In-store,P2317,Sports,Football,Puma,11617.885958085528,13746.73456211549,6,82480.40737269293,69707.31574851317,12773.091624179768,1,Transfer,14:36:14,C3278,Tolu Agina,F,18.0,Single,Banker,High,VIP,53.0,77,58,MegaMart Supply,30,Loyalty Offer,MegaSaver,654275,Yes,Radio,July,2023,Q3,Saturday,True,True,4.9,1658.6399999999999,South-East
T1669,2023-08-17,Lagos,LA003,Online,P1997,Sports,Basketball,Puma,73036.79283485365,93559.23087059017,7,654914.6160941311,511257.5498439756,143657.06625015556,0,POS,17:07:52,C5831,Grace Adeniyi,M,56.0,Single,Trader,Low,Regular,84.0,218,44,FashionBase Ltd,30,Discount,NaijaDeals,790570,No,Social Media,August,2023,Q3,Thursday,True,False,4.4,1401.48,South-West
T1670,2024-11-06,Enugu,EN003,In-store,P8432,Sports,Gym Mat,Puma,103398.72064990162,130631.86189791918,1,130631.86189791918,103398.72064990162,27233.141248017564,1,Transfer,21:00:26,C9159,John Adeniyi,M,55.0,Married,Banker,High,Occasional,80.0,273,53,FoodPro Distributors,7,Flash Sale,FestiveBonanza,772145,Yes,Social Media,November,2024,Q4,Wednesday,True,True,3.3,532.94,South-East
T1671,2023-08-15,Benin,BE005,In-store,P1533,Electronics,Refrigerator,LG,213330.16265934953,276068.9716576193,8,2208551.7732609543,1706641.3012747962,501910.47198615805,1,Cash,8:09:51,C4344,Blessing Agina,M,29.0,Single,Student,Low,VIP,53.0,211,71,FashionBase Ltd,14,Discount,FestiveBonanza,848221,Yes,SMS,August,2023,Q3,Tuesday,False,False,4.6,2197.6,South-South
T1672,2024-10-20,Ibadan,IB010,Online,P4410,Electronics,Smart TV,Sony,1221352.6950473636,1647541.9661484028,1,1647541.9661484028,1221352.6950473636,426189.27110103914,1,POS,9:08:53,C3272,Aisha James,M,36.0,Single,Civil Servant,Low,Occasional,67.0,157,78,FashionBase Ltd,7,Flash Sale,CustomerLove,260326,No,SMS,October,2024,Q4,Sunday,False,False,4.8,205.47,South-West
T1673,2024-06-15,Kano,KA003,In-store,P2931,Toys,Toy Car,Disney,43029.867994557404,50859.944154338715,1,50859.944154338715,43029.867994557404,7830.076159781311,1,POS,17:49:55,C4076,Tolu Eze,M,22.0,Married,Designer,Medium,Occasional,63.0,157,71,TechWorld Nigeria,30,Flash Sale,MegaSaver,558505,Yes,Radio,June,2024,Q2,Saturday,True,True,4.008321775312067,271.27,North-West
T1674,2024-03-16,Lagos,LA007,Online,P4803,Groceries,Beverage,Dangote,15132.998024795981,18417.122131207703,6,110502.73278724622,90797.98814877588,19704.744638470336,0,Online,9:28:51,C2198,David Ibrahim,F,38.0,Single,Lawyer,High,Regular,56.0,137,31,TechWorld Nigeria,30,Flash Sale,WeekendRush,977861,No,SMS,March,2024,Q1,Saturday,True,False,3.1,2754.7000000000003,South-West
T1675,2024-02-06,Abuja,AB006,In-store,P6437,Electronics,Air Conditioner,Sony,1215913.8569806512,1563800.4125598508,2,3127600.8251197017,2431827.7139613023,695773.1111583994,1,Online,17:29:40,C262,Chioma Okafor,F,31.0,Single,Engineer,High,Occasional,46.0,91,46,FoodPro Distributors,30,Flash Sale,NaijaDeals,926059,No,Billboard,February,2024,Q1,Tuesday,True,True,4.0,794.5,North-Central
T1676,2023-02-16,Abuja,AB001,In-store,P3954,Fashion,Suit,Puma,39310.67102024447,55194.643988102885,9,496751.795892926,353796.0391822002,142955.75671072578,1,Online,13:06:22,C5056,Blessing Aliyu,F,20.0,Married,Designer,High,Regular,93.0,49,40,FashionBase Ltd,14,Loyalty Offer,MegaSaver,488292,Yes,Radio,February,2023,Q1,Thursday,False,False,4.5,6641.12,North-Central
T1677,2023-08-21,Kano,KA007,In-store,P6253,Groceries,Sugar,Indomie,25698.581839133938,29853.020503158717,8,238824.16402526974,205588.6547130715,33235.509312198235,1,Transfer,19:23:05,C7928,Sarah Eze,M,19.0,Married,Civil Servant,Medium,VIP,82.0,220,40,GameHub Africa,7,Flash Sale,SummerBlast,567382,Yes,Social Media,August,2023,Q3,Monday,True,False,4.5,5795.599999999999,North-West
T1678,2023-11-01,Ibadan,IB009,Online,P3819,Sports,Basketball,Nike,73884.57379441423,91335.0743495011,23,2100706.710038525,1699345.1972715273,401361.5127669978,1,Cash,20:00:38,C6836,Aisha Ibrahim,M,59.0,Single,Engineer,Low,VIP,55.0,233,55,MegaMart Supply,30,None,FestiveBonanza,340906,No,Email,November,2023,Q4,Wednesday,True,False,4.8,16306.75,South-West
T1679,2024-06-09,Port Harcourt,PO003,Online,P4181,Electronics,Laptop,Apple,629066.5242567047,846684.2391961488,13,11006895.109549934,8177864.8153371615,2829030.2942127725,1,POS,10:10:19,C1193,Tolu Ibrahim,M,19.0,Single,Engineer,Low,Occasional,88.0,257,35,TechWorld Nigeria,30,Flash Sale,MegaSaver,206070,Yes,Email,June,2024,Q2,Sunday,True,True,3.9,1291.32,South-South
T1680,2023-05-23,Ibadan,IB002,Online,P7557,Electronics,Smart TV,Sony,647218.2762584909,854749.1410879376,1,854749.1410879376,647218.2762584909,207530.86482944677,1,POS,15:11:12,C6948,Victor Aliyu,F,26.0,Married,Banker,Low,Occasional,73.0,158,57,TechWorld Nigeria,14,None,WeekendRush,353735,Yes,Social Media,May,2023,Q2,Tuesday,True,True,4.6,776.76,South-West
T1681,2024-02-19,Lagos,LA002,Online,P5638,Electronics,Generator,HP,988965.6372133989,1343011.2839362118,7,9401078.987553483,6922759.460493793,2478319.52705969,1,Online,18:57:24,C7231,John Olu,M,24.0,Married,Student,Medium,Regular,47.0,287,53,FoodPro Distributors,14,Discount,MegaSaver,926187,Yes,SMS,February,2024,Q1,Monday,False,True,4.2,5450.64,South-West
T1682,2024-05-27,Lagos,LA006,Online,P6370,Fashion,Jacket,Nike,90335.34093499149,121846.80156123517,12,1462161.6187348221,1084024.0912198978,378137.5275149243,1,Online,12:17:49,C1739,Blessing Aliyu,M,23.0,Married,Trader,Low,Regular,84.0,156,34,FoodPro Distributors,7,Flash Sale,NaijaDeals,562126,No,SMS,May,2024,Q2,Monday,True,False,4.1,2791.9,South-West
T1683,2024-01-08,Enugu,EN005,In-store,P6880,Toys,Board Game,Lego,93169.57780881529,118614.7184790326,16,1897835.4956645216,1490713.2449410446,407122.250723477,1,Transfer,9:41:00,C8882,Chioma James,F,26.0,Married,Lawyer,High,VIP,57.0,21,68,FashionBase Ltd,7,Loyalty Offer,WeekendRush,528154,No,SMS,January,2024,Q1,Monday,True,True,3.8,11558.3,South-East
T1684,2024-07-19,Port Harcourt,PO010,In-store,P1532,Groceries,Noodles,Indomie,59390.3523747997,66654.33920165278,8,533234.7136132222,475122.8189983976,58111.89461482462,1,Transfer,12:13:29,C3710,Tolu Okafor,F,45.0,Single,Banker,Medium,Occasional,80.0,46,55,FoodPro Distributors,7,None,WeekendRush,568472,No,SMS,July,2024,Q3,Friday,False,False,3.3,3172.96,South-South
T1685,2023-09-16,Enugu,EN005,In-store,P7025,Groceries,Rice,Nestle,5303.672808208103,6228.8014495536745,16,99660.82319285879,84858.76493132964,14802.05826152915,1,Transfer,8:44:29,C1527,Blessing Adeniyi,M,21.0,Single,Designer,Medium,Occasional,50.0,217,31,FashionBase Ltd,7,Loyalty Offer,MegaSaver,989471,No,Social Media,September,2023,Q3,Saturday,False,True,3.5,9403.21,South-East
T1686,2024-10-17,Abuja,AB001,In-store,P4461,Sports,Tennis Racket,Nike,17969.35547963638,21238.210855009187,7,148667.47598506432,125785.48835745465,22881.987627609662,1,Online,21:30:58,C6593,Tolu Aliyu,M,19.0,Married,Designer,High,VIP,75.0,163,79,TechWorld Nigeria,30,Discount,CustomerLove,674084,No,SMS,October,2024,Q4,Thursday,True,False,4.4,5509.9800000000005,North-Central
T1687,2024-04-15,Benin,BE004,In-store,P7794,Electronics,Smart TV,Sony,334551.27350186993,432448.59393713716,4,1729794.3757485487,1338205.0940074797,391589.28174106893,1,Cash,12:41:54,C5091,Sarah Aliyu,F,19.0,Married,Student,Low,Occasional,80.0,236,78,TechWorld Nigeria,30,None,WeekendRush,958422,No,Social Media,April,2024,Q2,Monday,False,False,3.4,1225.8,South-South
T1688,2023-01-12,Benin,BE010,Online,P3668,Electronics,Laptop,LG,783972.7650798686,1034167.61768669,12,12410011.41224028,9407673.180958424,3002338.231281856,1,POS,15:05:29,C342,Tolu James,M,50.0,Single,Lawyer,Low,Regular,47.0,23,64,FoodPro Distributors,14,Loyalty Offer,SummerBlast,624909,No,Billboard,January,2023,Q1,Thursday,True,True,4.4,7021.96,South-South
T1689,2023-11-26,Kano,KA006,In-store,P4889,Toys,Puzzle,Lego,42118.736796389545,51099.9853422894,9,459899.8680806046,379068.6311675059,80831.23691309866,1,POS,8:23:16,C5055,Grace Agina,M,36.0,Married,Civil Servant,Medium,VIP,64.0,291,40,FashionBase Ltd,7,Loyalty Offer,WeekendRush,457276,Yes,Billboard,November,2023,Q4,Sunday,True,False,4.4,6131.84,North-West
T1690,2023-12-24,Lagos,LA007,In-store,P7330,Sports,Tennis Racket,Adidas,96590.83246751166,116271.69528057677,6,697630.1716834606,579544.99480507,118085.1768783906,0,Transfer,8:12:28,C4541,Aisha Okafor,F,59.0,Single,Engineer,Medium,Occasional,94.0,43,37,FoodPro Distributors,7,Flash Sale,MegaSaver,861453,No,Social Media,December,2023,Q4,Sunday,False,True,3.4,1780.3999999999999,South-West
T1691,2024-02-12,Kano,KA003,In-store,P8442,Toys,Action Figure,Disney,90228.99967980242,115935.45777539496,1,115935.45777539496,90228.99967980242,25706.458095592534,1,POS,16:32:42,C6688,Sarah Olu,F,38.79889042995839,Single,Banker,Medium,Occasional,60.0,193,66,MegaMart Supply,30,None,WeekendRush,488998,Yes,Social Media,February,2024,Q1,Monday,False,True,3.8,680.27,North-West
T1692,2024-10-29,Kano,KA003,Online,P2805,Electronics,Generator,HP,326733.8642810965,414946.71163374174,5,2074733.5581687088,1633669.3214054825,441064.23676322633,1,POS,18:57:56,C7837,David Eze,M,18.0,Single,Lawyer,Low,VIP,55.0,155,47,FashionBase Ltd,7,Loyalty Offer,CustomerLove,600016,Yes,SMS,October,2024,Q4,Tuesday,False,False,4.8,4321.38,North-West
T1693,2024-01-08,Lagos,LA003,In-store,P5886,Groceries,Rice,Indomie,44540.4394184383,51745.389484051084,11,569199.284324562,489944.8336028213,79254.45072174066,1,Online,21:52:59,C6226,Aisha Eze,M,55.0,Single,Doctor,Low,Regular,63.0,50,45,GameHub Africa,14,None,FestiveBonanza,338264,No,Billboard,January,2024,Q1,Monday,False,False,3.3,2364.21,South-West
T1694,2023-01-08,Benin,BE007,Online,P4642,Fashion,Jeans,Puma,54369.536906863614,71502.22358684207,18,1287040.0245631572,978651.6643235451,308388.3602396122,1,Cash,13:55:45,C4291,Blessing Okafor,F,41.0,Married,Teacher,Low,Regular,92.0,251,61,MegaMart Supply,30,Loyalty Offer,NaijaDeals,946900,No,Email,January,2023,Q1,Sunday,True,True,4.9,16282.599999999999,South-South
T1695,2023-05-02,Abuja,AB010,Online,P8595,Sports,Football,Nike,35594.44503495228,43505.02354667804,7,304535.16482674633,249161.11524466597,55374.04958208036,1,Cash,12:11:38,C8766,David Ibrahim,M,26.0,Married,Banker,High,Regular,98.0,288,54,MegaMart Supply,7,None,CustomerLove,849994,Yes,Social Media,May,2023,Q2,Tuesday,False,False,3.8,6458.9400000000005,North-Central
T1696,2023-12-14,Enugu,EN006,In-store,P4098,Toys,Toy Car,Disney,61642.40573193931,74866.7509608724,14,1048134.5134522137,862993.6802471504,185140.83320506336,1,Online,17:11:23,C6276,Grace Olu,M,31.0,Married,Lawyer,High,Regular,95.0,242,30,FashionBase Ltd,7,Flash Sale,NaijaDeals,750703,Yes,Social Media,December,2023,Q4,Thursday,False,True,3.2,17391.75,South-East
T1697,2024-11-06,Abuja,AB003,In-store,P3535,Toys,Toy Car,Mattel,99747.91728663672,121820.2335763122,6,730921.4014578732,598487.5037198203,132433.89773805288,0,Transfer,19:41:42,C6693,Victor Agina,M,22.0,Married,Banker,Low,Occasional,82.0,136,32,FashionBase Ltd,30,Discount,SummerBlast,515117,Yes,Social Media,November,2024,Q4,Wednesday,True,False,3.6,4944.3,North-Central
T1698,2023-03-31,Ibadan,IB007,In-store,P9849,Toys,Puzzle,Mattel,31183.99811839764,41498.466877371444,2,82996.93375474289,62367.99623679528,20628.937517947605,1,POS,13:53:14,C5461,David Ibrahim,M,60.0,Single,Banker,Low,Regular,79.0,35,66,FoodPro Distributors,14,None,CustomerLove,307274,No,Radio,March,2023,Q1,Friday,False,True,4.8,2413.16,South-West
T1699,2024-10-09,Kano,KA009,Online,P7591,Toys,Action Figure,Disney,64588.00054807298,79588.01978661236,14,1114232.277012573,904232.0076730218,210000.26933955133,1,Transfer,15:09:48,C2257,Victor Okafor,F,60.0,Married,Trader,High,VIP,70.26907073509015,168,30,FashionBase Ltd,7,Loyalty Offer,MegaSaver,470142,Yes,Billboard,October,2024,Q4,Wednesday,False,True,4.9,11789.5,North-West
T1700,2024-11-28,Ibadan,IB002,Online,P7630,Groceries,Rice,Dangote,13156.53782804881,15943.494674810303,23,366700.37752063695,302600.37004512263,64100.007475514314,1,Cash,10:44:21,C308,Victor Aliyu,F,49.0,Single,Doctor,Low,Regular,62.0,56,67,MegaMart Supply,30,None,SummerBlast,420166,No,Social Media,November,2024,Q4,Thursday,True,False,4.5,1812.0300000000002,South-West
T1701,2023-11-12,Benin,BE005,Online,P8349,Fashion,Sneakers,Nike,40603.96728785614,56352.90980701856,8,450823.27845614846,324831.7383028491,125991.54015329934,1,Cash,8:44:53,C9110,Grace Agina,F,49.0,Married,Teacher,Medium,Occasional,74.0,260,56,FashionBase Ltd,7,Discount,MegaSaver,860471,Yes,Radio,November,2023,Q4,Sunday,False,True,4.0,3279.52,South-South
T1702,2023-06-27,Abuja,AB005,Online,P2285,Groceries,Noodles,Golden Penny,9839.20535786132,11793.542566926297,3,35380.62770077889,29517.61607358396,5863.01162719493,0,Transfer,21:28:16,C5861,David James,F,20.0,Single,Lawyer,Medium,Occasional,40.0,158,75,GameHub Africa,14,Loyalty Offer,SummerBlast,831533,Yes,Email,June,2023,Q2,Tuesday,True,False,4.6,1282.26,North-Central
T1703,2024-06-23,Lagos,LA005,In-store,P1206,Electronics,Tablet,Samsung,1039589.4441320699,1399288.9873960936,8,11194311.899168748,8316715.5530565595,2877596.346112189,1,Online,20:10:49,C5325,John Okafor,F,19.0,Single,Lawyer,Low,VIP,45.0,40,45,GameHub Africa,14,None,WeekendRush,492239,Yes,Email,June,2024,Q2,Sunday,True,True,3.8,5061.0,South-West
T1704,2023-02-10,Abuja,AB005,In-store,P7260,Toys,Doll,Lego,27365.273431200352,34213.75555830905,16,547420.0889329448,437844.37489920564,109575.71403373918,1,Transfer,21:01:32,C7265,Grace James,M,33.0,Married,Civil Servant,Low,VIP,43.0,279,33,FoodPro Distributors,14,Discount,CustomerLove,954800,No,Social Media,February,2023,Q1,Friday,True,True,5.0,17078.699999999997,North-Central
T1705,2024-12-04,Ibadan,IB005,In-store,P9861,Electronics,Laptop,HP,1159747.9844636174,1520704.7199491241,22,33455503.838880733,25514455.658199582,7941048.18068115,0,Transfer,10:51:25,C3743,Emeka Okafor,M,27.0,Married,Civil Servant,Low,VIP,61.0,143,41,TechWorld Nigeria,7,None,FestiveBonanza,509611,No,Billboard,December,2024,Q4,Wednesday,True,True,3.6,11752.74,South-West
T1706,2024-05-16,Kano,KA005,Online,P8821,Sports,Running Shoes,Puma,16219.127220523313,20871.420399507042,3,62614.261198521126,48657.38166156994,13956.879536951186,1,POS,17:17:26,C6053,John Ibrahim,F,21.0,Single,Trader,Low,Regular,88.0,268,54,FoodPro Distributors,7,None,SummerBlast,460253,No,Radio,May,2024,Q2,Thursday,False,True,3.7,286.53000000000003,North-West
T1707,2023-05-25,Lagos,LA005,In-store,P9759,Groceries,Sugar,Nestle,36324.244959316355,44587.68242644253,2,89175.36485288506,72648.48991863271,16526.87493425235,1,POS,8:25:25,C369,Sarah Adeniyi,F,53.0,Married,Teacher,Low,Regular,73.0,142,57,TechWorld Nigeria,14,Discount,SummerBlast,966439,Yes,Email,May,2023,Q2,Thursday,False,True,4.2,886.74,South-West
T1708,2023-07-20,Kano,KA003,In-store,P2937,Electronics,Air Conditioner,Apple,600226.256376156,743936.3174940174,13,9671172.127422227,7802941.332890028,1868230.7945321985,1,Online,19:38:23,C1061,Aisha Agina,M,41.0,Single,Teacher,High,Regular,70.26907073509015,138,37,GameHub Africa,30,Flash Sale,MegaSaver,243683,Yes,Radio,July,2023,Q3,Thursday,False,True,3.3,2665.5,North-West
T1709,2024-12-24,Enugu,EN005,Online,P6270,Fashion,Shirt,Nike,39152.23161195955,50489.95431365134,16,807839.2690184214,626435.7057913528,181403.56322706863,0,Cash,16:01:40,C4578,Grace Olu,M,38.0,Married,Lawyer,High,Regular,84.0,81,75,GameHub Africa,30,None,NaijaDeals,859816,No,Radio,December,2024,Q4,Tuesday,True,False,4.8,5486.240000000001,South-East
T1710,2024-04-05,Benin,BE003,Online,P7654,Fashion,Dress,Puma,95295.90001826905,125328.3075129393,15,1879924.6126940895,1429438.5002740358,450486.1124200537,0,Online,21:08:19,C2850,Grace Adeniyi,M,25.0,Married,Designer,Low,Regular,84.0,297,57,TechWorld Nigeria,14,Discount,NaijaDeals,670715,Yes,Email,April,2024,Q2,Friday,False,True,3.3,5241.599999999999,South-South
T1711,2024-07-11,Port Harcourt,PO002,Online,P1445,Electronics,Smartphone,Tecno,1198288.3062577713,1605240.0199061697,13,20868120.258780207,15577747.981351027,5290372.27742918,1,Cash,13:08:11,C6235,Aisha Agina,M,46.0,Single,Engineer,Medium,Regular,91.0,150,49,TechWorld Nigeria,7,Flash Sale,CustomerLove,542252,No,Email,July,2024,Q3,Thursday,False,True,4.4,1562.04,South-South
T1712,2024-06-30,Port Harcourt,PO010,Online,P8660,Fashion,Dress,Nike,71905.09724237147,94476.88578881464,10,944768.8578881464,719050.9724237147,225717.88546443172,1,POS,14:21:24,C991,Chioma Aliyu,M,54.0,Single,Lawyer,High,Occasional,74.0,83,65,MegaMart Supply,7,Loyalty Offer,WeekendRush,836772,No,SMS,June,2024,Q2,Sunday,False,False,4.1,5863.7,South-South
T1713,2023-09-10,Lagos,LA004,In-store,P4043,Fashion,Suit,Nike,121125.87632160152,158530.81687445883,19,3012085.5206147176,2301391.6501104287,710693.8705042889,1,POS,11:54:52,C7935,Tolu Okafor,F,33.0,Single,Engineer,High,VIP,50.0,93,74,GameHub Africa,30,None,SummerBlast,915770,Yes,Billboard,September,2023,Q3,Sunday,False,False,3.5,863.52,South-West
T1714,2024-01-25,Abuja,AB007,In-store,P3684,Toys,Action Figure,Hasbro,89885.27304314688,116539.7869114286,20,2330795.738228572,1797705.4608629376,533090.2773656345,1,POS,8:08:15,C7639,David Olu,F,28.0,Married,Designer,Low,Occasional,99.0,113,31,GameHub Africa,7,Loyalty Offer,WeekendRush,200139,Yes,Email,January,2024,Q1,Thursday,True,True,4.008321775312067,12963.78,North-Central
T1715,2024-08-16,Abuja,AB005,In-store,P4480,Toys,Doll,Mattel,18601.129303256916,22285.950744817088,14,312003.3104274392,260415.8102455968,51587.50018184242,0,Online,13:27:36,C8204,Emeka Olu,M,48.0,Married,Student,Low,Regular,93.0,55,42,GameHub Africa,7,Discount,FestiveBonanza,203963,No,SMS,August,2024,Q3,Friday,True,True,4.3,3998.28,North-Central
T1716,2023-09-13,Abuja,AB008,In-store,P9073,Sports,Running Shoes,Adidas,92653.69706725978,114065.00944243606,18,2053170.169963849,1667766.5472106761,385403.6227531729,0,Online,8:13:35,C7758,Tolu James,M,22.0,Married,Lawyer,High,VIP,65.0,205,33,MegaMart Supply,14,Discount,NaijaDeals,844205,No,Billboard,September,2023,Q3,Wednesday,False,True,4.3,6983.52,North-Central
T1717,2024-12-09,Lagos,LA003,Online,P1878,Electronics,Tablet,Sony,1025522.2567106652,1284846.7568222936,1,1284846.7568222936,1025522.2567106652,259324.50011162844,1,POS,8:53:02,C8227,John Agina,F,48.0,Married,Lawyer,Low,Regular,69.0,145,75,FoodPro Distributors,7,Loyalty Offer,WeekendRush,623142,No,Email,December,2024,Q4,Monday,True,False,4.1,472.95,South-West
T1718,2024-03-25,Port Harcourt,PO009,In-store,P2711,Fashion,Sneakers,Nike,143657.23836572957,203153.15365022095,21,4266216.2266546395,3016802.005680321,1249414.2209743187,1,Transfer,8:55:18,C3664,Grace Aliyu,F,56.0,Single,Banker,High,Occasional,72.0,126,39,FoodPro Distributors,14,Loyalty Offer,SummerBlast,333755,Yes,Billboard,March,2024,Q1,Monday,False,False,3.2,10685.8,South-South
T1719,2023-01-10,Lagos,LA006,In-store,P2709,Groceries,Flour,Indomie,37664.473085943646,47715.247189416805,7,334006.73032591766,263651.3116016055,70355.41872431216,1,POS,21:37:33,C4823,Blessing Adeniyi,M,34.0,Single,Teacher,High,VIP,51.0,175,61,FashionBase Ltd,7,Flash Sale,NaijaDeals,617009,No,Radio,January,2023,Q1,Tuesday,False,True,4.7,4675.92,South-West
T1720,2023-08-30,Benin,BE008,In-store,P4359,Toys,Toy Car,Mattel,43802.111371668696,51516.468893177094,7,360615.28225223965,306614.7796016809,54000.502650558774,1,Transfer,14:19:29,C8715,Blessing Aliyu,M,38.79889042995839,Married,Engineer,Medium,Occasional,43.0,294,47,FoodPro Distributors,7,Loyalty Offer,CustomerLove,649190,No,Radio,August,2023,Q3,Wednesday,False,False,3.4,2583.56,South-South
T1721,2023-09-08,Ibadan,IB004,Online,P3525,Toys,Action Figure,Lego,16226.675682993367,20667.228761653452,13,268673.9739014949,210946.7838789138,57727.19002258108,1,Transfer,19:28:43,C6571,Emeka Agina,M,54.0,Single,Civil Servant,Low,Regular,65.0,279,56,FashionBase Ltd,14,None,WeekendRush,748131,No,SMS,September,2023,Q3,Friday,False,False,4.8,1585.65,South-West
T1722,2023-01-05,Port Harcourt,PO005,Online,P8060,Electronics,Generator,LG,339222.7891085046,457323.91306826094,2,914647.8261365219,678445.5782170092,236202.24791951268,1,Cash,14:24:22,C193,Victor Agina,F,51.0,Married,Student,High,Regular,91.0,150,50,TechWorld Nigeria,7,Flash Sale,NaijaDeals,517232,No,Social Media,January,2023,Q1,Thursday,False,False,3.0,1035.82,South-South
